time:	0.041	tau:	1.89563e-16    -15.8583    -15.8583   -0.174468 2.32931e-28 4.83325e-18	state:	-2.10643e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-5.39331e-18 -3.01041e-17            0 -2.45359e-17 -9.15051e-30  3.63024e-19
time:	0.042	tau:	 1.82864e-16     -15.8583     -15.8583    -0.174468  2.74515e-28 -1.08907e-17	state:	-2.16036e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-5.17524e-18 -2.99763e-17            0  -2.4869e-17 -1.01257e-29 -5.44324e-20
time:	0.043	tau:	1.76861e-16    -15.8583    -15.8583   -0.174468  3.0377e-28 1.63297e-18	state:	-2.21211e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-4.95018e-18 -2.98469e-17            0 -2.52021e-17 -1.10456e-29  2.65916e-19
time:	0.044	tau:	 1.70627e-16     -15.8583     -15.8583    -0.174468  3.31367e-28 -7.97748e-18	state:	-2.26161e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	 -4.7421e-18 -2.97215e-17            0 -2.55351e-17 -1.16826e-29  8.47615e-21
time:	0.045	tau:	 1.64879e-16     -15.8583     -15.8583    -0.174468  3.50478e-28 -2.54284e-19	state:	-2.30903e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-4.53189e-18 -2.95955e-17            0 -2.57572e-17 -1.22596e-29   2.0384e-19
time:	0.046	tau:	1.59047e-16    -15.8583    -15.8583   -0.174468 3.67788e-28 -6.1152e-18	state:	-2.35435e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-4.77326e-18 -3.05773e-17            0  -2.4869e-17 -8.34106e-30 -3.94381e-19
time:	0.047	tau:	1.66741e-16    -15.8583    -15.8583   -0.174468 2.50232e-28 1.18314e-17	state:	-2.40209e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-4.54812e-18 -3.04478e-17            0 -2.52021e-17 -9.48811e-30  5.21184e-19
time:	0.048	tau:	 1.60464e-16     -15.8583     -15.8583    -0.174468  2.84643e-28 -1.56355e-17	state:	-2.44757e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-4.35912e-18 -3.03268e-17            0 -2.55351e-17 -1.01358e-29 -2.02226e-19
time:	0.049	tau:	1.55249e-16    -15.8583    -15.8583   -0.174468 3.04073e-28 6.06679e-18	state:	-2.49116e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-4.15246e-18 -3.02016e-17            0 -2.57572e-17 -1.08742e-29  3.58461e-19
time:	0.05	tau:	 1.49485e-16     -15.8583     -15.8583    -0.174468  3.26226e-28 -1.07538e-17	state:	-2.53268e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-3.96999e-18 -3.00821e-17            0 -2.59792e-17 -1.12821e-29 -8.66084e-20
time:	0.051	tau:	1.44427e-16    -15.8583    -15.8583   -0.174468 3.38463e-28 2.59825e-18	state:	-2.57238e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-3.77864e-18 -2.99604e-17            0 -2.62013e-17 -1.17253e-29  2.56366e-19
time:	0.052	tau:	 1.39083e-16     -15.8583     -15.8583    -0.174468  3.51758e-28 -7.69097e-18	state:	-2.61017e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-3.60403e-18 -2.98427e-17            0 -2.64233e-17 -1.19483e-29 -1.78315e-20
time:	0.053	tau:	1.34222e-16    -15.8583    -15.8583   -0.174468 3.58448e-28 5.34944e-19	state:	-2.64621e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-3.42581e-18 -2.97241e-17            0 -2.65343e-17 -1.21783e-29    1.916e-19
time:	0.054	tau:	 1.29236e-16     -15.8583     -15.8583    -0.174468  3.65349e-28 -5.74799e-18	state:	-2.68047e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-3.25967e-18 -2.96083e-17            0 -2.66454e-17 -1.22609e-29  2.23206e-20
time:	0.055	tau:	 1.24595e-16     -15.8583     -15.8583    -0.174468  3.67828e-28 -6.69617e-19	state:	-2.71306e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-3.09305e-18 -2.94924e-17            0 -2.67564e-17 -1.23377e-29  1.49858e-19
time:	0.056	tau:	 1.19922e-16     -15.8583     -15.8583    -0.174468  3.70131e-28 -4.49573e-18	state:	-2.74399e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-3.37459e-18 -3.04834e-17            0 -2.57572e-17 -8.01588e-30 -3.94027e-19
time:	0.057	tau:	1.28678e-16    -15.8583    -15.8583   -0.174468 2.40476e-28 1.18208e-17	state:	-2.77774e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-3.19023e-18 -3.03634e-17            0 -2.59792e-17 -8.80482e-30  4.80141e-19
